4	c	1	c	1	66.28673429	45.87625508
4	c	1	c	7	66.28673429	45.87625508
4	c	1	c	13	66.28673429	45.87625508
4	c	1	c	19	66.28673429	45.87625508
4	c	1	c	25	66.19376551	45.7831998
4	c	1	c	31	66.19376551	45.7831998
4	c	1	c	37	66.19376551	45.7831998
4	c	1	c	43	66.28673429	45.7831998
4	c	1	c	49	66.28673429	45.7831998
4	c	1	c	55	66.28673429	45.7831998
4	c	1	c	61	66.28673429	45.7831998
4	c	1	c	67	66.28673429	45.7831998
4	c	1	c	73	66.28673429	45.7831998
4	c	1	c	79	66.28673429	45.7831998
4	c	1	c	85	66.28673429	45.69014451
4	c	1	c	91	66.28673429	45.69014451
4	c	1	c	97	66.28673429	45.69014451
4	c	1	c	103	66.19376551	45.69014451
4	c	1	c	109	66.19376551	45.69014451
4	c	1	c	115	66.19376551	45.69014451
4	c	1	c	121	66.19376551	45.69014451
4	c	1	c	127	66.19376551	45.69014451
4	c	1	c	133	66.10079674	45.69014451
4	c	1	c	139	66.10079674	45.69014451
4	c	1	c	145	66.10079674	45.69014451
4	c	1	c	151	66.19376551	45.69014451
4	c	1	c	157	66.19376551	45.69014451
4	c	1	c	163	66.19376551	45.69014451
4	c	1	c	169	66.19376551	45.69014451
4	c	1	c	175	66.19376551	45.69014451
4	c	1	c	181	66.19376551	45.69014451
4	c	1	c	187	66.19376551	45.69014451
4	c	1	c	193	66.19376551	45.69014451
4	c	1	c	199	66.19376551	45.69014451
4	c	1	c	205	66.19376551	45.69014451
4	c	1	c	211	66.19376551	45.69014451
4	c	1	c	217	66.19376551	45.69014451
4	c	1	c	223	66.28673429	45.69014451
4	c	1	c	229	66.28673429	45.69014451
4	c	1	c	235	66.28673429	45.69014451
4	c	1	c	241	66.28673429	45.69014451
4	c	1	c	247	66.28673429	45.69014451
4	c	1	c	253	66.28673429	45.69014451
4	c	1	c	259	66.28673429	45.69014451
4	c	1	c	265	66.28673429	45.69014451
4	c	1	c	271	66.28673429	45.69014451
4	c	1	c	277	66.28673429	45.69014451
4	c	1	c	283	66.28673429	45.69014451
4	c	1	c	289	66.28673429	45.69014451
4	c	1	c	295	66.28673429	45.69014451
4	c	1	c	301	66.28673429	45.69014451
4	c	1	c	307	66.28673429	45.69014451
4	c	1	c	313	66.28673429	45.69014451
4	c	1	c	319	66.19376551	45.69014451
4	c	1	c	325	66.19376551	45.59708923
4	c	1	c	331	66.19376551	45.59708923
4	c	1	c	337	66.19376551	45.59708923
4	c	1	c	343	66.10079674	45.50403395
4	c	1	c	349	66.10079674	45.50403395
4	c	1	c	355	66.10079674	45.41097866
4	c	1	c	361	66.00782797	45.31792338
4	c	1	c	367	66.00782797	45.22486809
4	c	1	c	373	66.00782797	45.22486809
4	c	1	c	379	65.9148592	45.22486809
4	c	1	c	385	65.82189043	45.13181281
4	c	1	c	391	65.72892166	45.03875753
4	c	1	c	397	65.72892166	45.03875753
4	c	1	c	403	65.63595288	44.94570224
4	c	1	c	409	65.45001534	44.85264696
4	c	1	c	415	65.45001534	44.85264696
4	c	1	c	421	65.45001534	44.85264696
4	c	1	c	427	65.35704657	44.75959167
4	c	1	c	433	65.35704657	44.75959167
4	c	1	c	439	65.2640778	44.75959167
4	c	1	c	445	65.17110902	44.57348111
4	c	1	c	451	64.98517148	44.48042582
4	c	1	c	457	64.98517148	44.48042582
4	c	1	c	463	64.70626517	44.29431525
4	c	1	c	469	64.52032762	44.20125997
4	c	1	c	475	64.24142131	44.10820468
4	c	1	c	481	64.24142131	44.10820468
4	c	1	c	487	63.86954622	44.0151494
4	c	1	c	493	63.68360868	43.92209412
4	c	1	c	499	63.68360868	43.92209412
4	c	1	c	505	63.49767113	43.82903883
4	c	1	c	511	63.21876482	43.82903883
4	c	1	c	517	63.21876482	43.82903883
4	c	1	c	523	63.03282727	43.73598355
4	c	1	c	529	62.84688973	43.64292826
4	c	1	c	535	62.66095219	43.54987298
4	c	1	c	541	62.66095219	43.54987298
4	c	1	c	547	62.47501464	43.54987298
4	c	1	c	553	62.10313956	43.4568177
4	c	1	c	559	61.91720201	43.4568177
4	c	1	c	565	61.91720201	43.4568177
4	c	1	c	571	61.6382957	43.4568177
4	c	1	c	577	61.35938938	43.4568177
4	c	1	c	583	60.98751429	43.4568177
4	c	1	c	589	60.98751429	43.4568177
4	c	1	c	595	60.70860798	43.4568177
4	c	1	c	601	60.70860798	43.4568177
4	c	1	c	607	60.42970166	43.4568177
4	c	1	c	613	60.05782658	43.4568177
4	c	1	c	619	59.77892026	43.54987298
4	c	1	c	625	59.77892026	43.54987298
4	c	1	c	631	59.3140764	43.54987298
4	c	1	c	637	59.03517009	43.73598355
4	c	1	c	643	58.663295	43.82903883
4	c	1	c	649	58.663295	43.82903883
4	c	1	c	655	58.29141991	44.0151494
4	c	1	c	661	58.0125136	44.20125997
4	c	1	c	667	57.64063851	44.48042582
4	c	1	c	673	57.64063851	44.48042582
4	c	1	c	679	57.26876342	44.75959167
4	c	1	c	685	57.26876342	44.75959167
4	c	1	c	691	56.98985711	44.94570224
4	c	1	c	697	56.61798202	45.22486809
4	c	1	c	703	56.3390757	45.41097866
4	c	1	c	709	56.3390757	45.41097866
4	c	1	c	715	56.06016939	45.59708923
4	c	1	c	721	56.06016939	45.59708923
4	c	1	c	727	55.6882943	45.69014451
4	c	1	c	733	55.6882943	45.69014451
4	c	1	c	739	55.40938799	45.7831998
4	c	1	c	745	55.13048167	45.96931037
4	c	1	c	751	54.66563781	46.24847622
4	c	1	c	757	54.66563781	46.24847622
4	c	1	c	763	54.3867315	46.52764207
4	c	1	c	769	54.3867315	46.52764207
4	c	1	c	775	54.3867315	46.52764207
4	c	1	c	781	54.10782518	47.27208435
4	c	1	c	787	53.82891887	47.83041605
4	c	1	c	793	53.82891887	47.83041605
4	c	1	c	799	53.55001255	48.48180304
4	c	1	c	805	53.45704378	49.04013474
4	c	1	c	811	53.36407501	49.78457702
4	c	1	c	817	53.36407501	49.78457702
4	c	1	c	823	53.27110624	50.34290872
4	c	1	c	829	53.27110624	50.34290872
4	c	1	c	835	53.17813746	50.80818514
4	c	1	c	841	53.17813746	50.80818514
4	c	1	c	847	53.17813746	51.18040628
4	c	1	c	853	53.17813746	51.18040628
4	c	1	c	859	53.17813746	51.55262742
4	c	1	c	865	53.17813746	51.92484855
4	c	1	c	871	53.27110624	52.39012497
4	c	1	c	877	53.27110624	52.39012497
4	c	1	c	883	53.36407501	52.66929083
4	c	1	c	889	53.45704378	52.85540139
4	c	1	c	895	53.55001255	53.22762253
4	c	1	c	901	53.55001255	53.22762253
4	c	1	c	907	53.73595009	53.50678838
4	c	1	c	913	53.92188764	53.78595424
4	c	1	c	919	53.92188764	53.78595424
4	c	1	c	925	54.20079395	54.06512009
4	c	1	c	931	54.29376273	54.25123066
4	c	1	c	937	54.29376273	54.25123066
4	c	1	c	943	54.57266904	54.53039651
4	c	1	c	949	54.75860658	54.62345179
4	c	1	c	955	55.0375129	54.80956236
4	c	1	c	961	55.0375129	54.80956236
4	c	1	c	967	55.31641921	54.99567293
4	c	1	c	973	55.59532553	55.08872821
4	c	1	c	979	55.87423185	55.1817835
4	c	1	c	985	55.87423185	55.1817835
4	c	1	c	991	56.24610693	55.1817835
4	c	1	c	997	56.52501325	55.36789407
4	c	1	c	1003	56.89688834	55.46094935
4	c	1	c	1009	56.89688834	55.46094935
4	c	1	c	1015	57.26876342	55.55400463
4	c	1	c	1021	57.26876342	55.55400463
4	c	1	c	1027	57.73360728	55.55400463
4	c	1	c	1033	58.29141991	55.55400463
4	c	1	c	1039	58.75626377	55.64705992
4	c	1	c	1045	58.75626377	55.64705992
4	c	1	c	1051	59.12813886	55.55400463
4	c	1	c	1057	59.68595149	55.55400463
4	c	1	c	1063	60.15079535	55.46094935
4	c	1	c	1069	60.15079535	55.46094935
4	c	1	c	1075	60.33673289	55.36789407
4	c	1	c	1081	60.80157675	55.1817835
4	c	1	c	1087	61.26642061	54.99567293
4	c	1	c	1093	61.26642061	54.99567293
4	c	1	c	1099	61.82423324	54.90261765
4	c	1	c	1105	62.2890771	54.71650708
4	c	1	c	1111	62.66095219	54.43734122
4	c	1	c	1117	62.66095219	54.43734122
4	c	1	c	1123	63.12579605	54.15817537
4	c	1	c	1129	63.12579605	54.15817537
4	c	1	c	1135	63.5906399	53.9720648
4	c	1	c	1141	63.96251499	53.50678838
4	c	1	c	1147	64.33439008	53.32067781
4	c	1	c	1153	64.33439008	53.32067781
4	c	1	c	1159	64.61329639	52.85540139
4	c	1	c	1165	65.07814025	52.57623554
4	c	1	c	1171	65.35704657	52.2040144
4	c	1	c	1177	65.35704657	52.2040144
4	c	1	c	1183	65.54298411	51.83179327
4	c	1	c	1189	65.82189043	51.55262742
4	c	1	c	1195	66.00782797	50.99429571
4	c	1	c	1201	66.00782797	50.99429571
4	c	1	c	1207	66.19376551	50.62207457
4	c	1	c	1213	66.19376551	50.62207457
4	c	1	c	1219	66.28673429	49.8776323
4	c	1	c	1225	66.37970306	49.50541116
4	c	1	c	1231	66.5656406	49.04013474
4	c	1	c	1237	66.5656406	49.04013474
4	c	1	c	1243	66.5656406	48.57485832
4	c	1	c	1249	66.65860937	48.20263719
4	c	1	c	1255	66.5656406	47.83041605
4	c	1	c	1261	66.5656406	47.83041605
4	c	1	c	1267	66.5656406	47.45819491
4	c	1	c	1273	66.47267183	46.99291849
4	c	1	c	1279	66.47267183	46.99291849
4	c	1	c	1285	66.28673429	46.52764207
4	c	1	c	1291	66.00782797	45.96931037
4	c	1	c	1297	66.00782797	45.96931037
4	c	1	c	1303	65.9148592	45.41097866
4	c	1	c	1309	65.63595288	44.94570224
4	c	1	c	1315	65.35704657	44.75959167
4	c	1	c	1321	65.35704657	44.75959167
4	c	1	c	1327	65.07814025	44.29431525
4	c	1	c	1333	64.89220271	44.10820468
4	c	1	c	1339	64.79923394	43.92209412
4	c	1	c	1345	64.79923394	43.92209412
4	c	1	c	1351	64.52032762	43.64292826
4	c	1	c	1357	64.14845253	43.54987298
4	c	1	c	1363	64.14845253	43.54987298
4	c	1	c	1369	64.14845253	43.54987298
4	c	1	c	1375	63.86954622	43.36376241
4	c	1	c	1381	63.86954622	43.36376241
4	c	1	c	1387	63.86954622	43.36376241
4	c	1	c	1393	63.40470236	43.4568177
4	c	1	c	1399	62.66095219	43.27070713
4	c	1	c	1405	62.66095219	43.27070713
4	c	1	c	1405	62.66095219	43.27070713
4	c	2	s	1	64.14845253	45.03875753
4	c	2	s	7	64.14845253	45.03875753
4	c	2	s	13	64.14845253	45.03875753
4	c	2	s	19	64.14845253	44.94570224
4	c	2	s	25	64.14845253	44.94570224
4	c	2	s	31	64.14845253	44.94570224
4	c	2	s	37	64.14845253	44.94570224
4	c	2	s	43	64.14845253	44.94570224
4	c	2	s	49	64.14845253	44.94570224
4	c	2	s	55	64.14845253	44.94570224
4	c	2	s	61	64.14845253	44.94570224
4	c	2	s	67	64.14845253	44.94570224
4	c	2	s	73	64.14845253	44.94570224
4	c	2	s	79	64.14845253	44.94570224
4	c	2	s	85	64.14845253	44.94570224
4	c	2	s	91	64.14845253	44.94570224
4	c	2	s	97	64.14845253	44.94570224
4	c	2	s	103	64.14845253	44.94570224
4	c	2	s	109	64.14845253	44.94570224
4	c	2	s	115	64.14845253	44.94570224
4	c	2	s	121	64.14845253	44.94570224
4	c	2	s	127	64.14845253	44.85264696
4	c	2	s	133	64.14845253	44.85264696
4	c	2	s	139	64.14845253	44.85264696
4	c	2	s	145	64.14845253	44.85264696
4	c	2	s	151	64.14845253	44.85264696
4	c	2	s	157	64.14845253	44.85264696
4	c	2	s	163	64.14845253	44.85264696
4	c	2	s	169	64.14845253	44.85264696
4	c	2	s	175	64.14845253	44.94570224
4	c	2	s	181	64.14845253	44.94570224
4	c	2	s	187	64.14845253	44.85264696
4	c	2	s	193	64.14845253	44.94570224
4	c	2	s	199	64.14845253	44.94570224
4	c	2	s	205	64.14845253	44.94570224
4	c	2	s	211	64.14845253	44.94570224
4	c	2	s	217	64.14845253	44.94570224
4	c	2	s	223	64.14845253	44.94570224
4	c	2	s	229	64.14845253	44.94570224
4	c	2	s	235	64.14845253	44.94570224
4	c	2	s	241	64.14845253	44.94570224
4	c	2	s	247	64.14845253	44.94570224
4	c	2	s	253	64.14845253	44.94570224
4	c	2	s	259	64.14845253	44.94570224
4	c	2	s	265	64.14845253	44.94570224
4	c	2	s	271	64.14845253	44.94570224
4	c	2	s	277	64.14845253	44.94570224
4	c	2	s	283	64.14845253	44.94570224
4	c	2	s	289	64.14845253	44.94570224
4	c	2	s	295	64.14845253	44.94570224
4	c	2	s	301	64.14845253	44.94570224
4	c	2	s	307	64.14845253	44.94570224
4	c	2	s	313	64.14845253	44.94570224
4	c	2	s	319	64.14845253	44.94570224
4	c	2	s	325	64.14845253	44.94570224
4	c	2	s	331	64.14845253	44.94570224
4	c	2	s	337	64.14845253	44.94570224
4	c	2	s	343	64.14845253	44.94570224
4	c	2	s	349	64.14845253	44.94570224
4	c	2	s	355	64.14845253	44.94570224
4	c	2	s	361	64.14845253	44.94570224
4	c	2	s	367	64.14845253	44.94570224
4	c	2	s	373	64.14845253	44.94570224
4	c	2	s	379	64.14845253	44.94570224
4	c	2	s	385	64.14845253	44.94570224
4	c	2	s	391	64.14845253	44.94570224
4	c	2	s	397	64.14845253	44.94570224
4	c	2	s	403	64.14845253	44.94570224
4	c	2	s	409	64.14845253	44.94570224
4	c	2	s	415	64.14845253	44.94570224
4	c	2	s	421	64.14845253	44.94570224
4	c	2	s	427	64.14845253	44.94570224
4	c	2	s	433	64.14845253	44.94570224
4	c	2	s	439	64.14845253	44.94570224
4	c	2	s	445	64.14845253	44.94570224
4	c	2	s	451	64.14845253	44.94570224
4	c	2	s	457	64.14845253	44.94570224
4	c	2	s	463	64.14845253	44.94570224
4	c	2	s	469	64.14845253	44.94570224
4	c	2	s	475	64.14845253	44.94570224
4	c	2	s	481	64.14845253	44.94570224
4	c	2	s	487	64.14845253	44.94570224
4	c	2	s	493	64.05548376	44.94570224
4	c	2	s	499	64.05548376	44.94570224
4	c	2	s	505	64.05548376	44.94570224
4	c	2	s	511	64.05548376	44.94570224
4	c	2	s	517	64.05548376	44.94570224
4	c	2	s	523	64.05548376	44.94570224
4	c	2	s	529	63.96251499	44.85264696
4	c	2	s	535	63.86954622	44.85264696
4	c	2	s	541	63.86954622	44.85264696
4	c	2	s	547	63.68360868	44.75959167
4	c	2	s	553	63.5906399	44.66653639
4	c	2	s	559	63.40470236	44.57348111
4	c	2	s	565	63.40470236	44.57348111
4	c	2	s	571	63.21876482	44.48042582
4	c	2	s	577	63.12579605	44.29431525
4	c	2	s	583	63.12579605	44.29431525
4	c	2	s	589	62.84688973	44.20125997
4	c	2	s	595	62.75392096	44.10820468
4	c	2	s	601	62.75392096	44.10820468
4	c	2	s	607	62.56798341	44.0151494
4	c	2	s	613	62.2890771	44.0151494
4	c	2	s	619	62.10313956	44.0151494
4	c	2	s	625	62.10313956	44.0151494
4	c	2	s	631	61.91720201	43.92209412
4	c	2	s	637	61.73126447	43.92209412
4	c	2	s	643	61.54532692	43.92209412
4	c	2	s	649	61.54532692	43.92209412
4	c	2	s	655	61.26642061	43.92209412
4	c	2	s	661	61.08048307	43.92209412
4	c	2	s	667	60.80157675	43.92209412
4	c	2	s	673	60.80157675	43.92209412
4	c	2	s	679	60.52267044	43.92209412
4	c	2	s	685	60.52267044	43.92209412
4	c	2	s	691	60.15079535	44.0151494
4	c	2	s	697	59.87188903	44.0151494
4	c	2	s	703	59.59298272	44.10820468
4	c	2	s	709	59.59298272	44.10820468
4	c	2	s	715	59.22110763	44.10820468
4	c	2	s	721	58.94220131	44.20125997
4	c	2	s	727	58.663295	44.29431525
4	c	2	s	733	58.663295	44.29431525
4	c	2	s	739	58.38438868	44.48042582
4	c	2	s	745	58.10548237	44.66653639
4	c	2	s	751	57.82657605	44.75959167
4	c	2	s	757	57.82657605	44.75959167
4	c	2	s	763	57.64063851	44.94570224
4	c	2	s	769	57.64063851	44.94570224
4	c	2	s	775	57.36173219	45.13181281
4	c	2	s	781	57.08282588	45.31792338
4	c	2	s	787	56.80391956	45.50403395
4	c	2	s	793	56.80391956	45.50403395
4	c	2	s	799	56.52501325	45.69014451
4	c	2	s	805	56.24610693	45.7831998
4	c	2	s	811	55.96720062	45.96931037
4	c	2	s	817	55.96720062	45.96931037
4	c	2	s	823	55.78126307	46.15542094
4	c	2	s	829	55.78126307	46.15542094
4	c	2	s	835	55.50235676	46.3415315
4	c	2	s	841	55.50235676	46.3415315
4	c	2	s	847	55.31641921	46.52764207
4	c	2	s	853	55.13048167	46.71375264
4	c	2	s	859	55.0375129	46.89986321
4	c	2	s	865	55.0375129	46.89986321
4	c	2	s	871	55.0375129	46.89986321
4	c	2	s	877	55.0375129	46.89986321
4	c	2	s	883	54.66563781	47.17902906
4	c	2	s	889	54.57266904	47.36513963
4	c	2	s	895	54.3867315	47.64430548
4	c	2	s	901	54.3867315	47.64430548
4	c	2	s	907	54.29376273	47.83041605
4	c	2	s	913	54.20079395	48.01652662
4	c	2	s	919	54.10782518	48.20263719
4	c	2	s	925	54.10782518	48.20263719
4	c	2	s	931	54.10782518	48.20263719
4	c	2	s	937	54.10782518	48.20263719
4	c	2	s	943	54.01485641	48.29569247
4	c	2	s	949	53.92188764	48.38874776
4	c	2	s	955	53.82891887	48.48180304
4	c	2	s	961	53.82891887	48.48180304
4	c	2	s	967	53.82891887	48.57485832
4	c	2	s	973	53.73595009	48.66791361
4	c	2	s	979	53.73595009	48.66791361
4	c	2	s	985	53.73595009	48.66791361
4	c	2	s	991	53.73595009	48.76096889
4	c	2	s	997	53.73595009	48.85402418
4	c	2	s	1003	53.73595009	48.85402418
4	c	2	s	1009	53.73595009	48.85402418
4	c	2	s	1015	53.73595009	48.85402418
4	c	2	s	1021	53.64298132	48.85402418
4	c	2	s	1027	53.64298132	48.94707946
4	c	2	s	1033	53.64298132	48.94707946
4	c	2	s	1039	53.64298132	49.04013474
4	c	2	s	1045	53.64298132	49.04013474
4	c	2	s	1051	53.64298132	49.04013474
4	c	2	s	1057	53.55001255	49.13319003
4	c	2	s	1063	53.55001255	49.22624531
4	c	2	s	1069	53.55001255	49.22624531
4	c	2	s	1075	53.45704378	49.3193006
4	c	2	s	1081	53.45704378	49.41235588
4	c	2	s	1087	53.45704378	49.41235588
4	c	2	s	1093	53.45704378	49.41235588
